DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TYPE_OF_MONITORING,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_TYPE_OF_MONITORING,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,035033,MON,9,2012,7.54205,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,035033,MON_LIM,1,2008,53.84615,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,035033,MON_LIM,1,2009,83.33333,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,035033,MON_LIM,1,2010,46.15385,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,035033,MON_LIM,1,2011,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,035033,MON_LIM,1,2012,33.33333,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,035033,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,035033,MON_LIM,2,2009,16.66667,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,035033,MON_LIM,2,2010,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,035033,MON_LIM,2,2011,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,035033,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,035033,MON_LIM,9,2008,53.84615,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,035033,MON_LIM,9,2009,38.88889,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,035033,MON_LIM,9,2010,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,035033,MON_LIM,9,2011,57.14286,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,035033,MON_LIM,9,2012,30.76923,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON,1,2008,12.1633,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON,1,2009,13.7016,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON,1,2010,15.22662,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON,1,2011,6.48023,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON,1,2012,4.84332,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON,2,2008,27.64386,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON,2,2009,10.96128,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON,2,2010,4.35046,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON,2,2011,10.26037,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON,2,2012,14.52996,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON,9,2008,39.80716,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON,9,2009,24.66287,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON,9,2010,19.57708,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON,9,2011,16.7406,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON,9,2012,19.37327,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON_LIM,1,2008,77.27273,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON_LIM,1,2009,80,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON_LIM,1,2010,78.57143,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON_LIM,1,2011,41.66667,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON_LIM,1,2012,88.88889,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON_LIM,2,2008,10,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON_LIM,2,2009,10,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON_LIM,2,2010,12.5,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON_LIM,2,2011,31.57895,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON_LIM,2,2012,40.74074,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON_LIM,9,2008,30.55556,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON_LIM,9,2009,48.88889,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON_LIM,9,2010,63.88889,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON_LIM,9,2011,35.48387,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,036023,MON_LIM,9,2012,52.77778,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON,1,2008,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON,1,2009,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON,1,2010,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON,1,2011,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON,1,2012,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON,2,2008,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON,2,2009,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON,2,2010,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON,2,2011,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON,2,2012,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON,9,2008,1.07066,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON,9,2009,0.5318,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON,9,2010,1.3203,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON,9,2011,2.09708,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON,9,2012,3.35461,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON_LIM,1,2008,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON_LIM,1,2009,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON_LIM,1,2010,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON_LIM,1,2011,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON_LIM,1,2012,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON_LIM,2,2008,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON_LIM,2,2009,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON_LIM,2,2010,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON_LIM,2,2011,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON_LIM,2,2012,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON_LIM,9,2008,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON_LIM,9,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON_LIM,9,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON_LIM,9,2011,25,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,037006,MON_LIM,9,2012,61.53846,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON,1,2008,1.49223,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON,1,2009,0.74231,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON,1,2010,5.91856,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON,1,2011,2.21555,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON,1,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON,2,2008,0.74612,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON,2,2009,0.74231,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON,2,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON,9,2008,2.23835,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON,9,2009,1.48461,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON,9,2010,5.91856,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON,9,2011,2.21555,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON,9,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON_LIM,1,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON_LIM,1,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON_LIM,1,2010,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON_LIM,1,2011,66.66667,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON_LIM,1,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON_LIM,9,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON_LIM,9,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON_LIM,9,2010,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON_LIM,9,2011,66.66667,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,038008,MON_LIM,9,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON,1,2008,8.40377,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON,1,2009,12.76096,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON,1,2010,22.13803,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON,1,2011,25.75126,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON,1,2012,24.98329,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON,2,2008,0.64644,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON,2,2009,0.63805,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON,2,2010,0.63252,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON,2,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON,9,2008,9.05021,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON,9,2009,13.39901,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON,9,2010,22.77054,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON,9,2011,25.75126,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON,9,2012,24.98329,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON_LIM,1,2008,53.84615,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON_LIM,1,2009,75,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON_LIM,1,2010,28.57143,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON_LIM,1,2011,60.97561,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON_LIM,1,2012,60,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON_LIM,9,2008,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON_LIM,9,2009,71.42857,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON_LIM,9,2010,27.77778,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON_LIM,9,2011,60.97561,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,039014,MON_LIM,9,2012,60,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON,1,2008,18.1904,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON,1,2009,18.82289,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON,1,2010,11.87865,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON,1,2011,6.74721,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON,1,2012,6.73395,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON,2,2008,3.46484,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON,2,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON,2,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON,9,2008,21.65524,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON,9,2009,18.82289,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON,9,2010,11.87865,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON,9,2011,6.74721,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON,9,2012,6.73395,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON_LIM,1,2008,19.04762,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON_LIM,1,2009,27.27273,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON_LIM,1,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON_LIM,1,2011,62.5,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON_LIM,1,2012,37.5,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON_LIM,2,2008,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON_LIM,9,2008,32,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON_LIM,9,2009,27.27273,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON_LIM,9,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON_LIM,9,2011,62.5,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,040012,MON_LIM,9,2012,37.5,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON,1,2008,3.19685,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON,1,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON,1,2010,8.42948,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON,1,2011,4.20579,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON,1,2012,5.24453,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON,2,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON,2,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON,2,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON,9,2008,3.19685,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON,9,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON,9,2010,8.42948,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON,9,2011,4.20579,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON,9,2012,5.24453,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON_LIM,1,2008,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON_LIM,1,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON_LIM,1,2010,75,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON_LIM,1,2011,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON_LIM,1,2012,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON_LIM,9,2008,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON_LIM,9,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON_LIM,9,2010,75,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON_LIM,9,2011,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,041044,MON_LIM,9,2012,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON,1,2008,6.88059,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON,1,2009,2.93301,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON,1,2010,11.67781,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON,1,2011,8.73642,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON,1,2012,2.9133,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON,2,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON,2,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON,2,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON,9,2008,6.88059,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON,9,2009,2.93301,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON,9,2010,11.67781,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON,9,2011,8.73642,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON,9,2012,2.9133,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON_LIM,1,2008,14.28571,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON_LIM,1,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON_LIM,1,2010,16.66667,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON_LIM,1,2011,66.66667,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,042002,MON_LIM,1,2012,66.66667,,,,,,,,,
